slug,old_url,suggested_new_filename,reason
"blue-jar-nunca-decepciona","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/BLUE-JAR-9.webp","BLUE-JAR-8.webp","idx 9 -> 8"
"bardot-comer-y-bailar-al-mas-alto-nivel","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/BARDOT-2.webp","BARDOT-1.webp","idx 2 -> 1"
"bardot-comer-y-bailar-al-mas-alto-nivel","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/BARDOT-3.webp","BARDOT-2.webp","idx 3 -> 2"
"bardot-comer-y-bailar-al-mas-alto-nivel","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/BARDOT-4.webp","BARDOT-3.webp","idx 4 -> 3"
"bardot-comer-y-bailar-al-mas-alto-nivel","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/BARDOT-6.webp","BARDOT-4.webp","idx 6 -> 4"
"bardot-comer-y-bailar-al-mas-alto-nivel","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/BARDOT-7.webp","BARDOT-5.webp","idx 7 -> 5"
"bardot-comer-y-bailar-al-mas-alto-nivel","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/BARDOT-9.webp","BARDOT-6.webp","idx 9 -> 6"
"bardot-comer-y-bailar-al-mas-alto-nivel","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/BARDOT-10.webp","BARDOT-7.webp","idx 10 -> 7"
"bardot-comer-y-bailar-al-mas-alto-nivel","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/BARDOT-12.webp","BARDOT-8.webp","idx 12 -> 8"
"artemisa-un-altar-a-la-cocteleria-de-autor","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/ARTEMISA-2.webp","ARTEMISA-1.webp","idx 2 -> 1"
"artemisa-un-altar-a-la-cocteleria-de-autor","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/ARTEMISA-3.webp","ARTEMISA-2.webp","idx 3 -> 2"
"artemisa-un-altar-a-la-cocteleria-de-autor","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/ARTEMISA-4.webp","ARTEMISA-3.webp","idx 4 -> 3"
"artemisa-un-altar-a-la-cocteleria-de-autor","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/ARTEMISA-5.webp","ARTEMISA-4.webp","idx 5 -> 4"
"artemisa-un-altar-a-la-cocteleria-de-autor","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/ARTEMISA-6.webp","ARTEMISA-5.webp","idx 6 -> 5"
"artemisa-un-altar-a-la-cocteleria-de-autor","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/ARTEMISA-7.webp","ARTEMISA-6.webp","idx 7 -> 6"
"artemisa-un-altar-a-la-cocteleria-de-autor","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/ARTEMISA-8.webp","ARTEMISA-7.webp","idx 8 -> 7"
"arca-sabores-del-mundo-reunidos-en-vitacura","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/ARCA-2.webp","ARCA-1.webp","idx 2 -> 1"
"arca-sabores-del-mundo-reunidos-en-vitacura","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/ARCA-3.webp","ARCA-2.webp","idx 3 -> 2"
"arca-sabores-del-mundo-reunidos-en-vitacura","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/ARCA-4.webp","ARCA-3.webp","idx 4 -> 3"
"arca-sabores-del-mundo-reunidos-en-vitacura","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/ARCA-5.webp","ARCA-4.webp","idx 5 -> 4"
"arca-sabores-del-mundo-reunidos-en-vitacura","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/ARCA-6.webp","ARCA-5.webp","idx 6 -> 5"
"arca-sabores-del-mundo-reunidos-en-vitacura","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/ARCA-7.webp","ARCA-6.webp","idx 7 -> 6"
"ambrosia-restaurante-bistro-dos-versiones-de-un-gran-concepto","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/AMBROSIA-2.webp","AMBROSIA-1.webp","idx 2 -> 1"
"ambrosia-restaurante-bistro-dos-versiones-de-un-gran-concepto","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/AMBROSIA-3.webp","AMBROSIA-2.webp","idx 3 -> 2"
"ambrosia-restaurante-bistro-dos-versiones-de-un-gran-concepto","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/AMBROSIA-4.webp","AMBROSIA-3.webp","idx 4 -> 3"
"ambrosia-restaurante-bistro-dos-versiones-de-un-gran-concepto","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/AMBROSIA-5.webp","AMBROSIA-4.webp","idx 5 -> 4"
"ambrosia-restaurante-bistro-dos-versiones-de-un-gran-concepto","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/AMBROSIA-6.webp","AMBROSIA-5.webp","idx 6 -> 5"
"ambrosia-restaurante-bistro-dos-versiones-de-un-gran-concepto","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/AMBROSIA-7.webp","AMBROSIA-6.webp","idx 7 -> 6"
"ambrosia-restaurante-bistro-dos-versiones-de-un-gran-concepto","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/AMBROSIA-8.webp","AMBROSIA-7.webp","idx 8 -> 7"
"ambrosia-restaurante-bistro-dos-versiones-de-un-gran-concepto","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/AMBROSIA-9.webp","AMBROSIA-8.webp","idx 9 -> 8"
"ac-kitchen-la-madurez-de-un-chef-en-movimiento","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/AC-KITCHEN.2.webp","AC-KITCHEN.2-1.webp","idx 2 -> 1"
"ac-kitchen-la-madurez-de-un-chef-en-movimiento","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/AC-KITCHEN.3.webp","AC-KITCHEN.3-2.webp","idx 3 -> 2"
"ac-kitchen-la-madurez-de-un-chef-en-movimiento","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/AC-KITCHEN.4.webp","AC-KITCHEN.4-3.webp","idx 4 -> 3"
"ac-kitchen-la-madurez-de-un-chef-en-movimiento","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/AC-KITCHEN.5.webp","AC-KITCHEN.5-4.webp","idx 5 -> 4"
"ac-kitchen-la-madurez-de-un-chef-en-movimiento","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/AC-KITCHEN.6.webp","AC-KITCHEN.6-5.webp","idx 6 -> 5"
"ac-kitchen-la-madurez-de-un-chef-en-movimiento","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/AC-KITCHEN.7.webp","AC-KITCHEN.7-6.webp","idx 7 -> 6"
"ac-kitchen-la-madurez-de-un-chef-en-movimiento","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/AC-KITCHEN.8.webp","AC-KITCHEN.8-7.webp","idx 8 -> 7"
"ac-kitchen-la-madurez-de-un-chef-en-movimiento","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/AC-KITCHEN.9.webp","AC-KITCHEN.9-8.webp","idx 9 -> 8"
"ac-kitchen-la-madurez-de-un-chef-en-movimiento","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/AC-KITCHEN.10.webp","AC-KITCHEN.10-9.webp","idx 10 -> 9"
"ac-kitchen-la-madurez-de-un-chef-en-movimiento","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/AC-KITCHEN.11.webp","AC-KITCHEN.11-10.webp","idx 11 -> 10"
"ac-kitchen-la-madurez-de-un-chef-en-movimiento","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/AC-KITCHEN.12.webp","AC-KITCHEN.12-11.webp","idx 12 -> 11"
"edificio-banco-de-chile-casi-100-anos-de-arquitectura-patrimonial","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/09/BANCO-DE-CHILE-3.webp","BANCO-DE-CHILE-2.webp","idx 3 -> 2"
"vina-concha-y-toro-embajadores-del-vino-chileno","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/07/concha_y_toro-2.webp","concha_y_toro-1.webp","idx 2 -> 1"
"vina-concha-y-toro-embajadores-del-vino-chileno","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/07/concha_y_toro-3.webp","concha_y_toro-2.webp","idx 3 -> 2"
"vina-concha-y-toro-embajadores-del-vino-chileno","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/07/concha_y_toro-4.webp","concha_y_toro-3.webp","idx 4 -> 3"
"vina-concha-y-toro-embajadores-del-vino-chileno","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/07/concha_y_toro-5.webp","concha_y_toro-4.webp","idx 5 -> 4"
"vina-concha-y-toro-embajadores-del-vino-chileno","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/07/concha_y_toro-6.webp","concha_y_toro-5.webp","idx 6 -> 5"
"vina-concha-y-toro-embajadores-del-vino-chileno","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/07/concha_y_toro-7.webp","concha_y_toro-6.webp","idx 7 -> 6"
"parque-san-alberto-hurtado-escenario-de-grandes-eventos","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/07/bicentenario_cerrillos-2-1.webp","bicentenario_cerrillos-2-2.webp","idx 1 -> 2"
"plaza-de-armas-nucleo-fundacional","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/07/plaza_de_armas-6-1.webp","plaza_de_armas-6-2.webp","idx 1 -> 2"
"plaza-de-armas-nucleo-fundacional","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/07/plaza_de_armas-2.webp","plaza_de_armas-3.webp","idx 2 -> 3"
"bellas-artes-lastarria-cultura-y-gastronomia-para-recorrer","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/09/lastarria-1.webp","lastarria-2.webp","idx 1 -> 2"
"bellas-artes-lastarria-cultura-y-gastronomia-para-recorrer","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/07/bellas_artes_las_tarrias-2.webp","bellas_artes_las_tarrias-3.webp","idx 2 -> 3"
"bellas-artes-lastarria-cultura-y-gastronomia-para-recorrer","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/09/lastarria-2.webp","lastarria-4.webp","idx 2 -> 4"
"bellas-artes-lastarria-cultura-y-gastronomia-para-recorrer","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/07/bellas_artes_las_tarrias-3.webp","bellas_artes_las_tarrias-5.webp","idx 3 -> 5"
"barrio-el-golf-sanhattan","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/07/sanhattan-6.webp","sanhattan-4.webp","idx 6 -> 4"
"caos","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CAOS-COMEDOR-CAFE-2.webp","CAOS-COMEDOR-CAFE-1.webp","idx 2 -> 1"
"caos","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CAOS-COMEDOR-CAFE-3.webp","CAOS-COMEDOR-CAFE-2.webp","idx 3 -> 2"
"caos","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CAOS-COMEDOR-CAFE-4.webp","CAOS-COMEDOR-CAFE-3.webp","idx 4 -> 3"
"caos","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CAOS-COMEDOR-CAFE-5.webp","CAOS-COMEDOR-CAFE-4.webp","idx 5 -> 4"
"caos","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CAOS-COMEDOR-CAFE-6.webp","CAOS-COMEDOR-CAFE-5.webp","idx 6 -> 5"
"caos","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CAOS-COMEDOR-CAFE-7.webp","CAOS-COMEDOR-CAFE-6.webp","idx 7 -> 6"
"happening-santiago","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/HAPPENING-2.webp","HAPPENING-1.webp","idx 2 -> 1"
"happening-santiago","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/HAPPENING-3.webp","HAPPENING-2.webp","idx 3 -> 2"
"happening-santiago","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/HAPPENING-4.webp","HAPPENING-3.webp","idx 4 -> 3"
"happening-santiago","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/HAPPENING-5.webp","HAPPENING-4.webp","idx 5 -> 4"
"happening-santiago","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/HAPPENING-6.webp","HAPPENING-5.webp","idx 6 -> 5"
"happening-santiago","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/HAPPENING-7.webp","HAPPENING-6.webp","idx 7 -> 6"
"happening-santiago","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/HAPPENING-8.webp","HAPPENING-7.webp","idx 8 -> 7"
"happening-santiago","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/HAPPENING-9.webp","HAPPENING-8.webp","idx 9 -> 8"
"happening-santiago","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/HAPPENING-10.webp","HAPPENING-9.webp","idx 10 -> 9"
"la-biferia","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/LA-BIFERIA-2.webp","LA-BIFERIA-1.webp","idx 2 -> 1"
"la-biferia","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/LA-BIFERIA-3.webp","LA-BIFERIA-2.webp","idx 3 -> 2"
"la-biferia","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/LA-BIFERIA-4.webp","LA-BIFERIA-3.webp","idx 4 -> 3"
"la-biferia","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/LA-BIFERIA-5.webp","LA-BIFERIA-4.webp","idx 5 -> 4"
"la-biferia","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/LA-BIFERIA-6.webp","LA-BIFERIA-5.webp","idx 6 -> 5"
"la-biferia","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/LA-BIFERIA-7.webp","LA-BIFERIA-6.webp","idx 7 -> 6"
"la-biferia","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/LA-BIFERIA-8.webp","LA-BIFERIA-7.webp","idx 8 -> 7"
"la-biferia","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/LA-BIFERIA-9.webp","LA-BIFERIA-8.webp","idx 9 -> 8"
"la-biferia","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/LA-BIFERIA-10.webp","LA-BIFERIA-9.webp","idx 10 -> 9"
"mirai-food-lab","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/MIRAI-FOOD-LAB-2.webp","MIRAI-FOOD-LAB-1.webp","idx 2 -> 1"
"mirai-food-lab","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/MIRAI-FOOD-LAB-3.webp","MIRAI-FOOD-LAB-2.webp","idx 3 -> 2"
"mirai-food-lab","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/MIRAI-FOOD-LAB-4.webp","MIRAI-FOOD-LAB-3.webp","idx 4 -> 3"
"mirai-food-lab","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/MIRAI-FOOD-LAB-5.webp","MIRAI-FOOD-LAB-4.webp","idx 5 -> 4"
"mirai-food-lab","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/MIRAI-FOOD-LAB-6.webp","MIRAI-FOOD-LAB-5.webp","idx 6 -> 5"
"mirai-food-lab","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/MIRAI-FOOD-LAB-7.webp","MIRAI-FOOD-LAB-6.webp","idx 7 -> 6"
"mirai-food-lab","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/MIRAI-FOOD-LAB-8.webp","MIRAI-FOOD-LAB-7.webp","idx 8 -> 7"
"mirai-food-lab","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/MIRAI-FOOD-LAB-9.webp","MIRAI-FOOD-LAB-8.webp","idx 9 -> 8"
"mirai-food-lab","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/MIRAI-FOOD-LAB-10.webp","MIRAI-FOOD-LAB-9.webp","idx 10 -> 9"
"mirai-food-lab","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/MIRAI-FOOD-LAB-11.webp","MIRAI-FOOD-LAB-10.webp","idx 11 -> 10"
"mirai-food-lab","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/MIRAI-FOOD-LAB-12.webp","MIRAI-FOOD-LAB-11.webp","idx 12 -> 11"
"prima-bar","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/PRIMA-BAR-3.webp","PRIMA-BAR-1.webp","idx 3 -> 1"
"prima-bar","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/PRIMA-BAR-4.webp","PRIMA-BAR-2.webp","idx 4 -> 2"
"prima-bar","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/PRIMA-BAR-5.webp","PRIMA-BAR-3.webp","idx 5 -> 3"
"prima-bar","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/PRIMA-BAR-6.webp","PRIMA-BAR-4.webp","idx 6 -> 4"
"prima-bar","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/PRIMA-BAR-7.webp","PRIMA-BAR-5.webp","idx 7 -> 5"
"prima-bar","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/PRIMA-BAR-8.webp","PRIMA-BAR-6.webp","idx 8 -> 6"
"prima-bar","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/PRIMA-BAR-9.webp","PRIMA-BAR-7.webp","idx 9 -> 7"
"restaurante-the-singular","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/THE-SINGULAR-2.webp","THE-SINGULAR-1.webp","idx 2 -> 1"
"restaurante-the-singular","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/THE-SINGULAR-3.webp","THE-SINGULAR-2.webp","idx 3 -> 2"
"restaurante-the-singular","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/THE-SINGULAR-4.webp","THE-SINGULAR-3.webp","idx 4 -> 3"
"restaurante-the-singular","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/THE-SINGULAR-5.webp","THE-SINGULAR-4.webp","idx 5 -> 4"
"restaurante-the-singular","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/THE-SINGULAR-6.webp","THE-SINGULAR-5.webp","idx 6 -> 5"
"restaurante-the-singular","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/THE-SINGULAR-7.webp","THE-SINGULAR-6.webp","idx 7 -> 6"
"restaurante-the-singular","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/THE-SINGULAR-8.webp","THE-SINGULAR-7.webp","idx 8 -> 7"
